"File","IMOnum","Name"
"SDN","7944695","DAI HONG DAN"
"SDN","8405270","HWANG GUM SAN 2"
"SDN","8018900","HYOK SIN 2"
"SDN","8133530","JANG JA SAN CHONG NYON HO"
"SDN","8018912","JON JIN 2"
"SDN","7411260","DOK CHON"
"SDN","8328197","MU DU BONG"
"SDN","8330815","O UN CHONG NYON HO"
"SDN","8829555","PO THONG GANG"
"SDN","7632955","PHO THAE"
"SDN","8829593","PI RUY GANG"
"SDN","8819017","RAK WON 2"
"SDN","7640378","RYONG GANG 2"
"SDN","7738656","TAE DONG GANG"
"SDN","9385233","FINIKIA"
"SDN","9274343","LAODICEA"
"SDN","9274331","SOURIA"
"SDN","5848165","GREEN SHIPPING LTD."
"SDN","5849194","AQUA SHIPPING LTD."
"SDN","8012114","TALA"
"SDN","8002664","BLUE DREAM"
"SDN","8800298","BLUE WAY"
"SDN","7909839","BLUEGAS"
"SDN","8810700","GREEN LIGHT"
"SDN","7529641","AQUA"
"SDN","8016835","MARIANA"
"SDN","5179245","SENAT SHIPPING LIMITED"
"SDN","9110236","DAWNLIGHT"
"SDN","5814866","HAEJIN SHIP MANAGEMENT COMPANY LIMITED"
"SDN","5814883","YONGJIN SHIP MANAGEMENT COMPANY LIMITED"
"SDN","5817790","PYONGJIN SHIP MANAGEMENT COMPANY LIMITED"
"SDN","5878589","CHONGBONG SHIPPING CO LTD"
"SDN","8914934","EVER BRIGHT 88"
"SDN","4199470","OCEAN BUNKERING JV CO"
"SDN","8405402","GOLD STAR 3"
"SDN","8602531","JH 86"
"SDN","5817786","HOERYONG SHIPPING CO LTD"
"SDN","9163154","JIN TAI"
"SDN","5647684","MIRIM SHIPPING CO LTD"
"SDN","9163166","JIN TENG"
"SDN","9333589","ORION STAR"
"SDN","1701459","KOREA SAMILPO SHIPPING CO"
"SDN","1267131","KOREAN POLISH SHPG CO LTD"
"SDN","5878575","THAEPHYONGSAN SHIPPING CO LTD"
"SDN","8412467","SOUTH HILL 2"
"SDN","1991835","KOREA ZUZAGBONG MARITIME LTD"
"SDN","9138680","SOUTH HILL 5"
"SDN","8511823","GRAND KARO"
"SDN","5057119","KOREAN BUYON SHIPPING CO. LTD."
"SDN","8909575","CHONG BONG"
"SDN","8916293","CHONG RIM 2"
"SDN","8312227","VICTORY 2"
"SDN","9041552","HOE RYONG"
"SDN","8713471","MI RIM"
"SDN","9361407","MI RIM 2"
"SDN","8625545","RA NAM 2"
"SDN","9314650","RA NAM 3"
"SDN","8987333","RYO MYONG"
"SDN","9009085","THAE PYONG SAN"
"SDN","8661575","TONG HUNG 1"
"SDN","9690224","MARSHAL ZHUKOV"
"SDN","9690212","STALINGRAD"
"SDN","9159787","WON SAN 2"
"SDN","8898738","ZA RYOK 2"
"SDN","8898831","7-28"
"SDN","9096791","YU SONG 12"
"SDN","8400854","YU SONG 7"
"SDN","8203933","JANG GYONG"
"SDN","8661850","KUM SONG 3"
"SDN","8661719","KUM SONG 5"
"SDN","8739396","KUM SONG 7"
"SDN","8705539","KUM UN SAN 3"
"SDN","7506118","RAK RANG"
"SDN","8703933","PU HUNG 1"
"SDN","8989795","RUNG RA DO"
"SDN","6401828","YANG GAK DO"
"SDN","8713457","RUNG RA 1"
"SDN","9020534","RUNG RA 2"
"SDN","6908096","KANG SONG 1"
"SDN","8983404","KU BONG RYONG"
"SDN","7389704","RYE SONG GANG 1"
"SDN","8658267","SO BAEK SAN"
"SDN","6421660","THEODOROS"
"SDN","8023670","PROGRES"
"SDN","8688171","MARIE DE LOURDES"
"SDN","8688183","MARIE DE LOURDES I"
"SDN","9809277","MARIE DE LOURDES V"
"SDN","8799619","ZEUS"
"SDN","5055293","GOORYONG SHIPPING CO LTD"
"SDN","8201870","GOO RYONG"
"SDN","8217685","HWA SONG"
"SDN","5110478","KOREA KUMUNSAN SHIPPING CO"
"SDN","8720436","KUM UN SAN"
"SDN","5928635","KOREA MARINE & INDUSTRIAL TRDG"
"SDN","8514409","UN RYUL"
"SDN","8909915","EVER GLORY"
"SDN","5980332","CK INTERNATIONAL LTD"
"SDN","9114555","UL JI BONG 6"
"SDN","5571322","CHONMYONG SHIPPING CO"
"SDN","5787684","HAPJANGGANG SHIPPING CORP"
"SDN","5936312","KOREA ACHIM SHIPPING CO"
"SDN","5676084","KOREA ANSAN SHIPPING COMPANY"
"SDN","6005935","KOREA UNPHA SHIPPING & TRADING"
"SDN","5985863","KOREA MYONGDOK SHIPPING CO"
"SDN","5954061","KOREA SAMJONG SHIPPING CO"
"SDN","5145892","KOREA SAMMA SHPG CO"
"SDN","5434358","KOREA YUJONG SHIPPING CO LTD"
"SDN","5999479","PAEKMA SHIPPING CO"
"SDN","5878561","PHYONGCHON SHIPPING & MARINE"
"SDN","5990271","POCHON SHIPPING & MANAGEMENT"
"SDN","5990268","SONGWON SHIPPING & MANAGEMENT"
"SDN","1991835","TONGHUNG SHIPPING & TRADING CO"
"SDN","5988369","MYOHYANG SHIPPING CO"
"SDN","5963351","FIRST OIL JV CO LTD"
"SDN","8712362","CHON MYONG 1"
"SDN","8122347","NAM SAN 8"
"SDN","9066540","HAP JANG GANG 6"
"SDN","8660313","CHON MA SAN"
"SDN","7303803","AN SAN 1"
"SDN","8966535","KUM GANG 3"
"SDN","8605026","YU PHYONG 5"
"SDN","8405311","SAM JONG 1"
"SDN","7408873","SAM JONG 2"
"SDN","8106496","SAM MA 2"
"SDN","8604917","YU JONG 2"
"SDN","9066978","PAEK MA"
"SDN","8898740","JI SONG 6"
"SDN","8503228","JI SONG 8"
"SDN","8408595","WOORY STAR"
"SDN","8848276","PO CHON"
"SDN","8613360","SONG WON"
"SDN","8151415","TONG HUNG 5"
"SDN","8691702","YU SON"
"SDN","5938411","CHANG AN SHIPPING & TECHNOLOGY"
"SDN","9020003","HUA FU"
"SDN","5857588","HONGXIANG MARINE HONG KONG LTD"
"SDN","9115028","ORIENTAL TREASURE"
"SDN","5604962","SHEN ZHONG INTERNATIONAL SHPG"
"SDN","8747604","HAO FAN 2"
"SDN","8628597","HAO FAN 6"
"SDN","5513586","LIBERTY SHIPPING CO LTD"
"SDN","5905801","WEIHAI WORLD-SHIPPING FREIGHT"
"SDN","9004700","XIN GUANG HAI"
"SDN","5758476","HUAXIN SHIPPING HONGKONG LTD"
"SDN","8916580","ASIA BRIDGE 1"
"SDN","5721069","SHANGHAI DONGFENG SHPG CO LTD"
"SDN","9008201","DONG FENG 6"
"SDN","5982254","KOTI CORP"
"SDN","9417115","KOTI"
"SDN","5987860","YUK TUNG ENERGY PTE LTD"
"SDN","9030591","YUK TUNG"
"SDN","5993381","PRIMORYE MARITIME LOGISTICS CO LTD"
"SDN","5753988","GUDZON SHIPPING CO LLC"
"SDN","9003550","PATRIOT"
"SDN","8404991","NEPTUN"
"SDN","8808264","BELLA"
"SDN","9085730","BOGATYR"
"SDN","9113020","PARTIZAN"
"SDN","9235127","SEVASTOPOL"
"SDN","8605234","DORITA"
"SDN","9367982","GILDA"
"SDN","9137258","KADOS"
"SDN","8721351","KASMA"
"SDN","9137246","NARDIS"
"SDN","9118551","PARAND"
"SDN","9076478","PARIN"
"SDN","9245316","PARMIS"
"SDN","9137210","PATRIS"
"SDN","8215742","SABRINA"
"SDN","9367994","SANIA"
"SDN","8203608","SARINA"
"SDN","9368003","SARIR"
"SDN","9368015","SOMIA"
"SDN","9245304","TARADIS"
"SDN","9010723","VIANA"
"SDN","9010711","VISTA"
"SDN","8984484","AAJ"
"SDN","9683570","AYNAZ"
"SDN","9138056","BRELYAN"
"SDN","9103099","FIROUZEH"
"SDN","8422072","IRAN HORMUZ 25"
"SDN","7904580","HORMUZ 2"
"SDN","9005596","IRAN HORMUZ 12"
"SDN","9020778","IRAN HORMUZ 14"
"SDN","9184691","IRAN SHAHED"
"SDN","9071519","NEGEEN"
"SDN","8820925","IRAN SHALAMCHEH"
"SDN","9420368","TABAN 1"
"SDN","9420356","SHAYAN 1"
"SDN","9420370","YARAN"
"SDN","9138044","ZOMOROUD"
"SDN","9165798","ALVAN"
"SDN","9369722","ARIES"
"SDN","9283007","ARTABAZ"
"SDN","9284154","ARTAM"
"SDN","9283021","ARTENOS"
"SDN","9305221","ARTIN"
"SDN","9284142","ARZIN"
"SDN","9165803","AYSAN"
"SDN","9283019","AZARGOUN"
"SDN","9346536","BASHT"
"SDN","9051636","BEHDAD"
"SDN","9346548","BEHNAVAZ"
"SDN","9165827","ELYANA"
"SDN","9323833","GOLAFRUZ"
"SDN","9165815","GOLSAN"
"SDN","9193185","GOLSAR"
"SDN","9167291","JAIRAN"
"SDN","9213387","MAHNAM"
"SDN","9167277","NESHAT"
"SDN","9167265","PARNIA"
"SDN","9346524","SHABGOUN"
"SDN","9270684","SHAHR E KORD"
"SDN","9328900","TOUSKA"
"SDN","9036052","HAMD"
"SDN","9820271","CANREACH"
"SDN","9820312","HYUNDAI MIPO 2655"
"SDN","9820324","HYUNDAI MIPO 2656"
"SDN","9820336","HYUNDAI MIPO 2657"
"SDN","8322076","IRAN CHARAK"
"SDN","8314275","IRAN HORMUZ 22"
"SDN","8322064","IRAN PARAK"
"SDN","8319940","IRAN SHALAK"
"SDN","8319952","IRAN YOUSHAT"
"SDN","9270696","KASHAN"
"SDN","9036935","SOBHAN"
"SDN","9051624","ABBA"
"SDN","9379636","ABTIN 1"
"SDN","9349667","ABYAN"
"SDN","9193197","ANDIA"
"SDN","9465863","ARDAVAN"
"SDN","9193214","ARTAVAND"
"SDN","9193202","ARVIN"
"SDN","9405954","BAHJAT"
"SDN","9820269","FANREACH"
"SDN","9465760","BATIS"
"SDN","9405978","BEHDOKHT"
"SDN","9283033","GOLBON"
"SDN","9226956","HAMGAM"
"SDN","9032666","KHURAN"
"SDN","9274941","MIAMI PRIDE"
"SDN","9387815","OURA"
"SDN","9820257","GOODREACH"
"SDN","9820245","TENREACH"
"SDN","9405966","ROSHAK"
"SDN","9270658","SHAMIM"
"SDN","9270646","SHIBA"
"SDN","9305192","AMINA"
"SDN","9165786","AREZOO"
"SDN","9386500","ARSHAM"
"SDN","9226944","ARTARIA"
"SDN","9405930","ARTMAN"
"SDN","9465746","AVANG"
"SDN","9405942","BASKAR"
"SDN","9387798","BAVAND"
"SDN","9167289","BEHSHAD"
"SDN","9349590","BEHTA"
"SDN","9125126","CASPIA"
"SDN","9369710","DARYABAR"
"SDN","9125138","DELICE"
"SDN","9387803","DELNAVAZ"
"SDN","9305207","DELRUBA"
"SDN","9120994","DEVREZ"
"SDN","9305219","GANJ"
"SDN","9465758","KIAZAND"
"SDN","8909472","MENA"
"SDN","9165839","NEGAR"
"SDN","9506320","NOOR 1"
"SDN","9465851","PARISAN"
"SDN","9387786","PARSHAD"
"SDN","9051648","PARSHAN"
"SDN","9209350","PERARIN"
"SDN","9209348","SARVIN"
"SDN","9167253","SAVIZ"
"SDN","9349588","SHABDIS"
"SDN","9349576","SHAHRAZ"
"SDN","8917467","TABUK"
"SDN","9213399","TERMEH"
"SDN","9465849","WARTA"
"SDN","9349679","ZARDIS"
"SDN","9078191","NYMEX STAR"
"SDN","9283758","FAXON"
"SDN","9569700","DERYA"
"SDN","9569695","DIONA"
"SDN","9569712","DUNE"
"SDN","7912111","URDANETA"
"SDN","8767953","GP-21"
"SDN","9513270","BICENTENARIO XIV"
"SDN","8767977","GP-23"
"SDN","9513282","BICENTENARIO XII"
"SDN","8772049","L-409"
"SDN","9513294","BICENTENARIO XIII"
"SDN","9513309","BICENTENARIO XVI"
"SDN","9432658","AMUAY"
"SDN","9513311","BICENTENARIO XI"
"SDN","9513323","BICENTENARIO II"
"SDN","9542518","BICENTENARIO V"
"SDN","9556947","BICENTENARIO IV"
"SDN","9557549","BICENTENARIO VI"
"SDN","9557915","BICENTENARIO IX"
"SDN","9432660","PDVSA CARDON"
"SDN","9540883","CUMANAGOTO"
"SDN","9540895","CARIBE"
"SDN","9662643","JAZMIN"
"SDN","9667813","SABANETA"
"SDN","9670987","MANAURE"
"SDN","9670999","MARA"
"SDN","9671668","MARGARITA 1"
"SDN","9688790","YORACO"
"SDN","9688805","CAYAURIMA"
"SDN","9693240","TRIBILIN"
"SDN","9717357","AMAPOLA 1"
"SDN","9739898","GARDENIA"
"SDN","5804961","BALLITO BAY SHIPPING INCORPORATED"
"SDN","9564126","BICENTENARIO X"
"SDN","5766343","PROPER IN MANAGEMENT INCORPORATED"
"SDN","9564695","BICENTENARIO VIII"
"SDN","9182667","DESPINA ANDRIANNA"
"SDN","9584762","BICENTENARIO I"
"SDN","9513268","BICENTENARIO XV"
"SDN","9585819","BICENTENARIO III"
"SDN","9588990","BICENTENARIO VII"
"SDN","9216547","S-TROTTER"
"SDN","6002286","LARGE RANGE LIMITED"
"SDN","9289166","ESPERANZA"
"SDN","4098018","JENNIFER NAVIGATION LIMITED"
"SDN","1865817","JUI PANG SHIPPING CO LTD"
"SDN","5499198","JUI CHENG SHIPPING COMPANY LIMITED"
"SDN","5418446","JUI ZONG SHIP MANAGEMENT CO LTD"
"SDN","8126070","SHANG YUAN BAO"
"SDN","9735323","YAZ"
"SDN","9735335","SIG"
"SDN","8943155","SUDAK"
"SDN","8523242","PASSAT"
"SDN","9025778","OT-2077"
"SDN","9226968","SARAK"
"SDN","9221970","SOBAR"
"SDN","9155808","SOLAN"
"SDN","9364112","TOUR 2"
"SDN","9105906","BONITA QUEEN"
"SDN","9116412","ADRIAN DARYA 1"
"SDN","9105085","JASMINE"
"SDN","9010022","ASIA BRIDGE"
"SDN","6109861","BLUELANE OVERSEAS SA"
"SDN","9259692","GIRALT"
"SDN","1869514","CAROIL TRANSPORT MARINE LTD"
"SDN","5447549","TOVASE DEVELOPMENT CORP"
"SDN","5411381","TROCANA WORLD INC."
"SDN","9502453","CARLOTA C"
"SDN","9441178","SANDINO"
"SDN","9295098","PETION"
"SDN","6040603","GOOD SIBLINGS LTD"
"SDN","9015278","LUCKY STAR"
"SDN","8318867","CALM BRIDGE"
"SDN","6013334","ALWAYS SMOOTH LTD"
"SDN","6036742","WEIHAI HUIJIANG TRADE LIMITED"
"SDN","5931563","SILVER BRIDGE SHIPPING CO-HKG"
"SDN","1867946","THINH CUONG COMPANY LIMITED"
"SDN","9038842","ICARO"
"SDN","9117478","LUISA CACERES DE ARISMENDI"
"SDN","9117492","MANUELA SAENZ"
"SDN","9543512","PARAMACONI"
"SDN","9552496","TEREPAIMA"
"SDN","9543500","YARE"
"SDN","4213219","KHEDRI JAHAN DARYA CO"
"SDN","9776523","GENAVA 12"
"SDN","9804617","GENAVA 11"
"SDN","7514517","MARAYA"
"SDN","5163651","HONGYUAN MARINE CO LTD"
"SDN","9588885","HONG XUN"
"SDN","9020015","STAR 18"
"SDN","6114235","TAIF MINING SERVICES LLC"
"SDN","9176773","BALITA"
"SDN","9041057","DOMANI"
"SDN","9018464","FREEDOM"
"SDN","9590008","MAKSIM GORKY"
"SDN","9147447","SIERRA"
"SDN","4166811","INSTITUTO NACIONAL DE LOS ESPACIOS ACUATICOS E INSULARES"
"SDN","6166689","RUSTANKER LLC"
"SDN","6114218","ZHIHANG SHIP MANAGEMENT SHANGHAI CO LTD"
"SDN","6075135","NEW FAR INTERNATIONAL LOGISTICS LIMITED"
"SDN","5706291","SINO ENERGY SHIPPING HONGKONG LIMITED"
"SDN","9237539","LONGBOW LAKE"
"SDN","9102239","WU XIAN"
"SDN","6003121","DELIGHT SHIPPING COMPANY LIMITED"
"SDN","6003094","GRACIOUS SHIPPING COMPANY LIMITED"
"SDN","6003103","NOBLE SHIPPING COMPANY LIMITED"
"SDN","6003117","SUPREME SHIPPING COMPANY LIMITED"
"SDN","6113722","BONYAD SHIPPING AGENCIES COMPANY"
"SDN","9188752","BOSCO GILAN"
"SDN","8674156","FORTUNA"
"SDN","9192258","BALIAR"
"SDN","9338230","YURY TOPCHEV"
"SDN","9310018","VLADISLAV STRIZHOV"
"SDN","6188586","SAMARA HEAT AND ENERGY PROPERTY FUND"
"SDN","8770261","AKADEMIK CHERSKIY"
"SDN","5933437","LIMITED LIABILITY COMPANY MORTRANSSERVICE"
"SDN","9572020","BALTIYSKIY ISSLEDOVATEL"
"SDN","9171620","UMKA"
"SDN","9747194","ARTEMIS OFFSHORE"
"SDN","9272412","FINVAL"
"SDN","9171876","NARVAL"
"SDN","9157820","SIVUCH"
"SDN","8724080","KAPITAN BEKLEMISHEV"
"SDN","9497531","SPASATEL KAREV"
"SDN","9797577","BAKHTEMIR"
"SDN","9682423","MURMAN"
"SDN","9167148","TRIPLE SUCCESS"
"SDN","6161246","BRAVERY MARITIME CORPORATION"
"SDN","9624225","OSTAP SHEREMETA"
"SDN","9624213","IVAN SIDORENKO"
"SDN","5195011","FUZHOU HONGLONG OCEAN FISHING CO. LTD."
"SDN","8537097","FU YUAN YU 7876"
"SDN","8537102","FU YUAN YU 7877"
"SDN","9828663","FU YUAN YU 7861"
"SDN","9828675","FU YUAN YU 7862"
"SDN","9828687","FU YUAN YU 7864"
"SDN","9828699","FU YUAN YU 7863"
"SDN","9828754","FU YUAN YU 7882"
"SDN","9828766","FU YUAN YU 7883"
"SDN","9842293","FU YUAN YU 7886"
"SDN","9842308","FU YUAN YU 7887"
"SDN","7815246","FU YUAN YU 005"
"SDN","8403698","FU YUAN YU 008"
"SDN","8414295","FU YUAN YU F91"
"SDN","9869291","FU YUAN YU 8672"
"SDN","9869473","FU YUAN YU 8673"
"SDN","9869485","FU YUAN YU 8674"
"SDN","8820509","FU YUAN YU 557"
"SDN","9869497","FU YUAN YU 8675"
"SDN","8994013","MIN FUZHOU YU F009"
"SDN","9870123","FU YUAN YU 8676"
"SDN","9016571","FU YUAN YU 559"
"SDN","9031947","FU YUAN YU 558"
"SDN","9096507","FU YUAN YU F30"
"SDN","9870238","FU YUAN YU 8677"
"SDN","9756573","HONG FENG 1 HAO"
"SDN","9870240","FU YUAN YU 8678"
"SDN","9828704","FU YUAN YU 7865"
"SDN","9828716","FU YUAN YU 7866"
"SDN","9842279","FU YUAN YU 7884"
"SDN","9842281","FU YUAN YU 7885"
"SDN","9870111","FU YUAN YU 8660"
"SDN","9870587","FU YUAN YU 8661"
"SDN","9871232","FU YUAN YU 7894"
"SDN","9870599","FU YUAN YU 8662"
"SDN","9872561","FU YUAN YU 7888"
"SDN","9872573","FU YUAN YU 7889"
"SDN","9871244","FU YUAN YU 7895"
"SDN","9888273","FU YUAN YU 7900"
"SDN","9888285","FU YUAN YU 7901"
"SDN","9872224","FU YUAN YU 7896"
"SDN","9888297","FU YUAN YU 7902"
"SDN","9897066","FU YUAN YU YUN 993"
"SDN","9916654","FU YUAN YU 8696"
"SDN","9872262","FU YUAN YU 7897"
"SDN","9916692","FU YUAN YU 8695"
"SDN","9916707","FU YUAN YU 8697"
"SDN","9916721","FU YUAN YU 8698"
"SDN","9920954","FU YUAN YU YUN 991"
"SDN","9933717","FU YUAN YU 8636"
"SDN","9872274","FU YUAN YU 7898"
"SDN","9933729","FU YUAN YU 8637"
"SDN","9933731","FU YUAN YU 8638"
"SDN","9872286","FU YUAN YU 7899"
"SDN","9934503","FU YUAN YU 8635"
"SDN","9872585","FU YUAN YU 7868"
"SDN","9934515","FU YUAN YU 8639"
"SDN","9934527","FU YUAN YU 8640"
"SDN","9934539","FU YUAN YU 8641"
"SDN","9934541","FU YUAN YU 8642"
"SDN","9872602","FU YUAN YU 7869"
"SDN","9934553","FU YUAN YU 8643"
"SDN","9874064","FU YUAN YU 7872"
"SDN","9934565","FU YUAN YU 8644"
"SDN","9874131","FU YUAN YU 7870"
"SDN","9934577","FU YUAN YU 8645"
"SDN","9874155","FU YUAN YU 7871"
"SDN","9934589","FU YUAN YU 8646"
"SDN","9874167","FU YUAN YU 7873"
"SDN","9878761","FU YUAN YU 7890"
"SDN","9940497","FU YUAN YU 8647"
"SDN","9878773","FU YUAN YU 7891"
"SDN","9878785","FU YUAN YU 7893"
"SDN","9879686","FU YUAN YU 7892"
"SDN","9879715","FU YUAN YU 7874"
"SDN","9940538","FU YUAN YU 8648"
"SDN","9879727","FU YUAN YU 7875"
"SDN","9940540","FU YUAN YU 8649"
"SDN","9887152","FU YUAN YU YUN 995"
"SDN","9940552","FU YUAN YU 8650"
"SDN","9940576","FU YUAN YU 8651"
"SDN","9940590","FU YUAN YU 8652"
"SDN","9940617","FU YUAN YU 8653"
"SDN","9940629","FU YUAN YU 8654"
"SDN","9887853","FU YUAN YU YUN 997"
"SDN","9891476","FU YUAN YU 7601"
"SDN","9891488","FU YUAN YU 7602"
"SDN","9891490","FU YUAN YU 7603"
"SDN","4212374","DALIAN OCEAN FISHING COMPANY LIMITED"
"SDN","9891505","FU YUAN YU 7604"
"SDN","8828329","LONG XING 601"
"SDN","8011055","LONG XING 602"
"SDN","7416349","LONG XING 603"
"SDN","8682490","LONG XING 605"
"SDN","8682505","LONG XING 606"
"SDN","8682517","LONG XING 607"
"SDN","8682529","LONG XING 608"
"SDN","9004449","LONG XING 609"
"SDN","8713421","LONG XING 610"
"SDN","9037678","LONG XING 611"
"SDN","9038294","LONG XING 612"
"SDN","8909769","LONG XING 621"
"SDN","8915158","LONG XING 622"
"SDN","8910976","LONG XING 623"
"SDN","9036777","LONG XING 625"
"SDN","9031935","LONG XING 626"
"SDN","9016258","LONG XING 627"
"SDN","9016246","LONG XING 628"
"SDN","8687268","LONG XING 629"
"SDN","8687270","LONG XING 630"
"SDN","8648145","LONG XING 635"
"SDN","9891608","FU YUAN YU 7605"
"SDN","8648157","LONG XING 636"
"SDN","9891610","FU YUAN YU 7606"
"SDN","8648169","LONG XING 637"
"SDN","8648171","LONG XING 638"
"SDN","8529442","LONG XING 801"
"SDN","9892365","FU YUAN YU 8679"
"SDN","8529428","LONG XING 802"
"SDN","8407802","TIAN XIANG 7"
"SDN","8430562","TIAN XIANG 8"
"SDN","8947553","TIAN XIANG 16"
"SDN","9892377","FU YUAN YU 8680"
"SDN","8603690","TIAN XIANG 18"
"SDN","9893137","FU YUAN YU 8681"
"SDN","8651283","TIAN YU 7"
"SDN","8651295","TIAN YU 8"
"SDN","9893149","FU YUAN YU 8682"
"SDN","9894399","FU YUAN YU 8686"
"SDN","9894492","FU YUAN YU 8684"
"SDN","9894507","FU YUAN YU 8685"
"SDN","9894519","FU YUAN YU 8687"
"SDN","9896294","FU YUAN YU 7611"
"SDN","9896309","FU YUAN YU 7612"
"SDN","9896323","FU YUAN YU 7613"
"SDN","9896335","FU YUAN YU 7614"
"SDN","9896347","FU YUAN YU 7615"
"SDN","9896361","FU YUAN YU 7616"
"SDN","9896373","FU YUAN YU 7617"
"SDN","9896397","FU YUAN YU 7618"
"SDN","9914785","FU YUAN YU 7630"
"SDN","9914761","FU YUAN YU 7629"
"SDN","9896402","FU YUAN YU 7619"
"SDN","9914759","FU YUAN YU 7628"
"SDN","9899052","FU YUAN YU 8688"
"SDN","9914747","FU YUAN YU 7627"
"SDN","9899064","FU YUAN YU 8689"
"SDN","9914735","FU YUAN YU 7626"
"SDN","9899076","FU YUAN YU 8690"
"SDN","9914723","FU YUAN YU 7625"
"SDN","9914606","FU YUAN YU 7624"
"SDN","9899088","FU YUAN YU 8691"
"SDN","9914591","FU YUAN YU 7622"
"SDN","9914589","FU YUAN YU 7621"
"SDN","9914577","FU YUAN YU 7620"
"SDN","9899105","FU YUAN YU 8692"
"SDN","9899117","FU YUAN YU 8693"
"SDN","9910909","FU YUAN YU YUN 992"
"SDN","9396854","MARLIN"
"SDN","9220639","BALTIC LEADER"
"SDN","9256858","LINDA"
"SDN","9256860","PEGAS"
"SDN","9277412","FESCO MONERON"
"SDN","9287699","FESCO MAGADAN"
"SDN","6170108","PERIDOT SHIPPING AND TRADING LLC"
"SDN","9109550","LIGHT MOON"
"SDN","9661792","DILBAR"
"SDN","4235151","FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO. LTD."
"SDN","1010703","TANGO"
"SDN","9594339","LENA"
"SDN","6258171","ELVEGARD SHIPPING LTD"
"SDN","9102198","QUEEN LUCA"
"SDN","1010648","SEA RHAPSODY"
"SDN","9683740","LADY LEILA"
"SDN","9784893","LADY RANIA"
"SDN","9683738","LADY SEVDA"
"SDN","9203710","SV KONSTANTIN"
"SDN","9482926","SV NIKOLAY"
"SDN","9160994","SPARTA II"
"SDN","8807416","AMBAL"
"SDN","9617923","MARIA E"
"SDN","5937219","SC SOUTH LLC"
"SDN","8814354","PIZHMA"
"SDN","9268710","SPARTA"
"SDN","9538892","SPARTA III"
"SDN","9743033","SPARTA IV"
"SDN","0555641","JOINT STOCK COMPANY NORTHERN SHIPPING COMPANY"
"SDN","8305781","BELOMORSKIY"
"SDN","8922486","DVINSKIY ZALIV"
"SDN","8502080","INZHENER TRUBIN"
"SDN","8502107","INZHENER VESHNYAKOV"
"SDN","8603406","IOHANN MAHMASTAL"
"SDN","9279422","KAPITAN KOKOVIN"
"SDN","8618073","KAPITAN RYNTSYN"
"SDN","9279434","KAPITAN SAKHAROV"
"SDN","9109081","KHOLMOGORY"
"SDN","8928143","LAPOMINKA"
"SDN","8904410","MEKHANIK KOTTSOV"
"SDN","8904458","MEKHANIK KRASKOVSKIY"
"SDN","8904379","MEKHANIK MAKARIN"
"SDN","8904422","MEKHANIK PUSTOSHNYY"
"SDN","8904434","MEKHANIK PYATLIN"
"SDN","6016988","TRANSMORFLOT LLC"
"SDN","8904367","MEKHANIK YARTSEV"
"SDN","9216482","MIKHAIL LOMONOSOV"
